week,symbol,cluster_id,signal,side,w
2022-06-20,CHZ,,-0.039891661042817016,0,0.0
2022-06-20,DASH,,0.188934813627185,1,0.003998501752681556
2022-06-20,DEXE,,0.13483454455377702,1,1.3233638811227122e-11
2022-06-20,DOGE,,-0.10655134781194295,-1,-4.3695830135118525e-08
2022-06-20,DOT,,0.276081589919762,1,0.027303859781068814
2022-06-20,ETC,,0.15770489039515984,1,0.0008642617770544102
2022-06-20,ETH,,-0.11412859905426236,-1,-0.0010037243466703462
2022-06-20,FET,,-0.020419748653618473,0,0.0
2022-06-20,FIL,,0.3625246323497095,1,0.05955956923111811
2022-06-20,HBAR,,0.14279264269763994,1,0.0001258644932455994
2022-06-20,ICP,,0.1963125017628533,1,0.005278289003251824
2022-06-20,JST,,-0.19649905401870013,-1,-0.012268568539908398
2022-06-20,LINK,,-0.121833118630751,-1,-0.0022639820330927003
2022-06-20,LTC,,-0.09981351427918893,0,0.0
2022-06-20,NEAR,,-0.11263682921957056,-1,-0.0005600237564709508
2022-06-20,NEXO,,0.041737928265393666,0,0.0
2022-06-20,QNT,,0.11181579327214877,0,0.0
2022-06-20,SHIB,,-0.3876361163292727,-1,-0.032442843406060906
2022-06-20,SOL,,-0.011568631756824934,0,0.0
2022-06-20,STX,,-0.0335160796333821,0,0.0
2022-06-20,TRX,,0.08320290351057515,0,0.0
2022-06-20,UNI,,-0.37968803770738563,-1,-0.032823508523505136
2022-06-20,VET,,0.3487032406947552,1,0.06656493183648644
2022-06-20,XLM,,0.023392915577113302,0,0.0
2022-06-20,XRP,,0.3572368640638215,1,0.07035721606421706
2022-06-20,ZEC,,-0.09094759341713118,0,0.0
2022-06-27,AAVE,,-0.5017774443388353,-1,-0.019731297087349026
2022-06-27,ADA,,0.2340143706398812,1,0.015952811226023007
2022-06-27,ALGO,,0.43855097922692116,1,0.11133903478370741
2022-06-27,ATOM,,-0.024793716544244896,0,0.0
2022-06-27,AVAX,,-0.3774321697916908,-1,-0.014298590317750264
2022-06-27,BCH,,0.26827793888643736,1,0.029386873641396402
2022-06-27,BNB,,0.06292850306059529,0,0.0
2022-06-27,BTC,,0.044984150552457434,0,0.0
2022-06-27,CAKE,,0.25715244109914603,1,0.012412512909974518
2022-06-27,CHZ,,0.4029990281584203,1,0.0661422055233396
2022-06-27,DASH,,-0.08759561325048734,0,0.0
2022-06-27,DEXE,,0.2748920312203153,1,0.02155695636259194
2022-06-27,DOGE,,-0.23139885237902785,-1,-0.007789170420941137
2022-06-27,DOT,,-0.024823436454569463,0,0.0
2022-06-27,ETC,,0.00380421035100326,0,0.0
2022-06-27,ETH,,-0.03590993827937203,0,0.0
2022-06-27,FET,,0.1469824999579294,0,0.0
2022-06-27,FIL,,0.24297789838114459,1,0.010506541451217556
2022-06-27,HBAR,,0.15519144330629858,1,1.3025561098971298e-11
2022-06-27,ICP,,0.14282671865403843,0,0.0
2022-06-27,JST,,-0.09579223518531015,-1,-1.9105990683611436e-08
2022-06-27,LINK,,0.11054532340037097,0,0.0
2022-06-27,LTC,,-0.23855792727552066,-1,-0.008828997056316143
2022-06-27,NEAR,,-0.12866335646156482,-1,-0.0015262569714002252
2022-06-27,NEXO,,0.29524743631459816,1,0.028242447318054063
2022-06-27,QNT,,-0.11149873856520694,-1,-0.0007432489001207263
2022-06-27,SHIB,,-0.5001619116029729,-1,-0.01954570060073139
2022-06-27,SOL,,-0.32005046725772346,-1,-0.01307179419892842
2022-06-27,STX,,0.09145172109240927,0,0.0
2022-06-27,TRX,,0.42784321633982997,1,0.08636538342572773
2022-06-27,UNI,,-0.7051909779547181,-1,-0.030145930461372063
2022-06-27,VET,,0.31352819230206613,1,0.04123408124499609
2022-06-27,XLM,,0.040863547991551695,0,0.0
2022-06-27,XRP,,0.007215161550078479,0,0.0
2022-06-27,ZEC,,-0.5786300271442463,-1,-0.065
2022-07-04,AAVE,,-0.4910833305447836,-1,-0.021015148043222704
2022-07-04,ADA,,0.14387228539777777,1,0.005098224431929828
2022-07-04,ALGO,,0.07468529385500745,0,0.0
2022-07-04,ATOM,,0.26878166288869043,1,0.02495440726956996
2022-07-04,AVAX,,-0.0858193082645871,-1,-0.0001052542490477513
2022-07-04,BCH,,0.15530871698974127,1,0.00492516895044023
2022-07-04,BNB,,0.02401914372081416,0,0.0
2022-07-04,BTC,,-0.08104069202377677,0,0.0
2022-07-04,CAKE,,-0.13406618809712822,-1,-0.004221775055613519
2022-07-04,CHZ,,0.9467909659884842,1,0.2
2022-07-04,DASH,,0.006660791990667166,0,0.0
2022-07-04,DEXE,,0.1516343509356198,1,0.002642437747896234
2022-07-04,DOGE,,-0.36944881143047237,-1,-0.03011607597150702
2022-07-04,DOT,,-0.04500487304010795,0,0.0
2022-07-04,ETC,,0.053132338929252836,0,0.0
2022-07-04,ETH,,-0.06158575557814052,0,0.0
2022-07-04,FET,,0.041318147780204165,0,0.0
2022-07-04,FIL,,0.2922091371210984,1,0.047279182513889906
